amount,device_type,merchant_category,hour,txn_velocity_1h,Class
3729.7429761798066,desktop,food,11,2,0
4163.9811356861,tablet,travel,15,12,1
2646.6257109498633,tablet,food,15,8,1
1426.041769935635,mobile,retail,20,1,0
1821.780659029189,mobile,retail,19,8,0
3233.12703424469,mobile,travel,19,3,0
2858.1837402978704,desktop,gaming,3,8,0
1786.9226622302529,tablet,retail,10,7,0
4932.711091476968,mobile,retail,12,2,0
3032.8163485908667,mobile,retail,8,1,0
1193.7616907626125,mobile,travel,3,7,0
517.8945383758146,tablet,food,11,1,0
772.7671045298168,tablet,retail,8,6,0
3237.329064638696,tablet,travel,12,13,1
811.8000525651828,desktop,retail,15,7,0
940.9694500160158,desktop,gaming,5,4,0
1432.624891782297,mobile,travel,9,1,0
875.1342405208266,tablet,retail,12,1,0
4484.859468885861,mobile,travel,6,4,0
410.36639085159464,tablet,retail,18,5,0
2627.311833955571,tablet,food,23,7,0
2057.880166678411,tablet,retail,18,4,0
4912.0692983739455,desktop,travel,16,1,0
569.0741218185813,desktop,gaming,12,7,0
1995.2994392382507,tablet,gaming,12,2,0
4847.657462044091,mobile,gaming,20,2,0
4328.880558210962,tablet,retail,1,8,0
4087.1896340369067,tablet,food,9,5,0
1296.9351069542497,mobile,retail,21,2,0
862.7290610764285,tablet,gaming,12,5,0
3346.5296674229107,mobile,travel,8,8,0
4647.586185746653,desktop,gaming,0,6,0
2788.2468361395095,desktop,travel,13,3,0
2862.3473204548004,mobile,food,15,8,0
3407.095677364818,desktop,travel,19,14,1
5849.769736627765,desktop,retail,14,10,1
943.3483053020416,mobile,retail,0,2,0
1625.159389657176,desktop,retail,16,2,0
2132.9278286959197,tablet,travel,23,7,0
2542.9757896354304,tablet,retail,12,1,0
1219.6245647512503,mobile,retail,14,2,0
583.0357554486257,desktop,retail,15,4,0
3056.994011783747,tablet,food,15,1,0
1450.2664606688763,tablet,travel,1,4,0
2910.378724898835,desktop,travel,16,5,0
780.2699492182695,desktop,gaming,10,9,0
2410.889108255539,tablet,travel,7,1,0
2667.6212684324137,tablet,food,19,5,0
268.5994487439103,mobile,travel,2,2,0
1689.6553481876638,mobile,food,11,9,0
680.7292379254815,tablet,food,19,6,0
326.24110265911105,mobile,travel,15,2,0
4949.901559625827,tablet,gaming,13,3,0
3618.5456864238677,tablet,retail,15,13,1
6051.273484814628,mobile,retail,20,6,1
1280.6568672711817,mobile,travel,16,3,0
3410.698583897407,desktop,travel,10,1,0
3803.537020849536,desktop,food,16,8,0
2982.2373156331428,desktop,travel,18,1,0
2363.1651808652905,tablet,food,21,5,0
2065.08616159487,mobile,gaming,0,4,0
1750.8526500495466,tablet,travel,11,7,0
4648.350429796651,mobile,retail,14,5,0
4154.790844860769,tablet,retail,17,8,0
4825.484284225898,desktop,travel,22,1,0
630.2431451928682,desktop,food,13,5,0
3657.0287012661847,desktop,retail,0,4,0
4692.318879536979,tablet,food,12,3,0
914.3530001666442,mobile,travel,14,5,0
341.8163741602197,mobile,travel,6,3,0
3708.1920399573946,desktop,retail,14,8,0
2876.6208347677602,desktop,travel,19,3,0
4210.725596023777,desktop,gaming,9,1,0
707.4641593651846,desktop,gaming,13,9,0
3978.383886180852,mobile,retail,5,9,0
1016.1203270382453,tablet,gaming,13,6,0
826.6431548998655,tablet,food,23,1,0
829.6863316756547,tablet,retail,21,8,0
4074.727853954597,tablet,retail,11,2,0
3329.3341312740386,desktop,food,10,9,0
2620.0964695979055,desktop,gaming,19,8,0
1800.5641157762775,desktop,gaming,21,3,0
4387.23069865741,tablet,gaming,23,5,0
1968.3010860389506,desktop,retail,18,9,0
4084.8312029631697,desktop,retail,1,1,0
2201.28319376539,mobile,gaming,21,9,0
1890.952702830289,mobile,travel,19,4,0
2318.772130491336,desktop,gaming,0,4,0
3513.875592079069,mobile,food,7,9,1
3740.570807079493,mobile,retail,13,9,0
2518.574746561471,desktop,food,8,6,0
1168.7413487826184,desktop,food,1,8,0
4498.877120640097,desktop,retail,22,4,0
1925.617194652325,desktop,travel,4,3,0
2722.3287769588032,tablet,gaming,22,1,0
4533.295833713089,tablet,food,7,7,0
3124.9475996108204,desktop,retail,15,4,0
593.3212231347367,mobile,food,21,8,0
4699.762296831241,desktop,gaming,15,3,0
3142.263184826375,desktop,travel,12,1,0
1681.1790171388598,mobile,travel,19,5,0
704.9676425903024,tablet,travel,14,2,0
3972.185694458777,desktop,retail,0,3,0
3104.1630520832823,desktop,retail,21,6,0
2671.9708489618442,tablet,travel,2,3,0
4470.523989424279,tablet,gaming,5,3,0
3945.1000840104084,mobile,gaming,21,6,0
766.8576498664283,tablet,retail,13,5,0
1565.4931182997857,tablet,travel,3,9,0
1249.960807674184,tablet,gaming,17,1,0
3722.291999937658,mobile,gaming,14,3,0
177.3268493315391,tablet,gaming,8,3,0
2853.7495275078695,tablet,retail,17,6,0
3814.668841846046,mobile,travel,2,8,0
4385.06052744113,tablet,food,9,3,0
1716.9879260923783,tablet,travel,16,3,0
4108.0739503133445,mobile,travel,6,6,0
562.0523674064841,desktop,retail,14,8,0
4233.796935755246,mobile,gaming,0,6,0
646.1684250365922,tablet,gaming,10,3,0
1992.4635798962327,tablet,retail,16,4,0
3988.503875239973,tablet,retail,4,1,0
758.0879624703812,mobile,retail,6,8,0
1153.964462210881,tablet,retail,18,4,0
3614.040316281401,tablet,retail,23,6,0
3602.982317364911,mobile,food,14,3,0
3209.3266880976335,desktop,travel,2,6,0
3472.802737890829,desktop,travel,14,9,0
2718.194972304505,tablet,travel,4,9,0
1266.4773039456943,mobile,gaming,22,3,0
1735.023007584558,tablet,food,11,3,0
916.1726068391141,mobile,travel,19,4,0
4543.168301054806,mobile,gaming,4,7,0
2921.125055882941,desktop,food,2,3,0
4010.248569650563,desktop,food,8,13,1
2315.408960184222,mobile,gaming,8,8,0
4736.943864662959,tablet,food,6,6,0
775.2235015492402,desktop,gaming,1,4,0
2935.2868617638183,tablet,travel,22,5,0
2534.384507633485,desktop,gaming,22,2,0
3061.1566348188926,desktop,food,20,6,0
100.36981726599414,tablet,travel,15,3,0
4361.898305631315,desktop,travel,8,6,0
4661.270229593226,desktop,retail,12,5,0
4830.014586110153,tablet,retail,18,7,1
5486.287611145692,desktop,food,19,10,1
4613.271912074705,desktop,gaming,16,5,0
3539.120785223859,desktop,gaming,5,9,0
771.1698241421641,tablet,food,3,8,0
2885.678917232398,mobile,travel,0,7,0
3037.508081450451,tablet,food,17,3,0
2126.412049798906,mobile,food,18,4,0
3684.856735767367,desktop,travel,8,6,0
4672.491403697384,mobile,gaming,12,3,0
4628.586879404814,tablet,food,7,9,0
4259.688463306619,tablet,gaming,22,13,1
575.0578487453687,desktop,food,12,6,0
4924.357582822049,mobile,travel,14,4,0
4196.101451365211,desktop,travel,10,7,0
2632.0667792043014,desktop,retail,11,8,1
4605.000994260688,tablet,travel,13,8,0
4350.78284669002,mobile,retail,3,1,0
2599.0019050591,mobile,food,0,3,0
2960.464424367197,mobile,gaming,23,5,0
2001.02349231195,mobile,travel,3,5,0
283.26057772193633,desktop,travel,18,2,0
3682.6342358130455,desktop,travel,8,13,1
6016.238708504077,tablet,food,9,10,1
33.113794792968264,desktop,retail,3,7,0
1674.1608667388095,desktop,food,19,7,0
1996.861781018807,tablet,gaming,8,5,0
2691.6040586602353,tablet,food,12,8,0
4600.079525899675,tablet,gaming,11,9,0
1738.2665118861466,desktop,travel,10,4,0
1741.2964774621762,desktop,gaming,11,4,0
3690.1312280676443,tablet,gaming,17,8,0
2266.5675250401378,tablet,retail,11,1,0
1130.7780664705099,tablet,gaming,15,4,0
2267.67318550214,desktop,gaming,4,6,0
2712.8765316952013,desktop,food,19,9,1
890.1710626660544,mobile,travel,11,6,0
4496.855185970004,desktop,food,20,10,1
2100.437993027694,desktop,food,10,9,0
4575.081046329819,desktop,travel,8,9,0
1818.3455565919992,tablet,travel,17,4,0
2907.1358678874367,desktop,gaming,2,4,0
3164.9987967184566,tablet,gaming,19,8,0
75.34133837578484,mobile,retail,16,4,0
3321.0514863633857,mobile,food,13,2,0
898.3994746800596,tablet,travel,0,2,0
4805.740884172581,tablet,gaming,16,1,0
751.8270114880337,tablet,travel,7,5,0
2078.9743773978485,desktop,gaming,4,6,0
435.8948437124329,mobile,retail,4,9,0
4984.402516711278,tablet,retail,8,5,0
4515.953101552901,desktop,travel,2,11,1
2980.9712364270185,mobile,retail,18,6,0
344.71162216825314,desktop,travel,22,3,0
3752.302747291897,mobile,gaming,8,4,0
1057.428909546973,desktop,food,21,1,0
4491.290904309161,mobile,retail,17,4,0
1033.6468060052157,mobile,gaming,15,1,0
961.5317261116962,desktop,food,0,5,0
192.38284256199344,tablet,food,1,8,0
2365.614056098896,mobile,food,13,8,0
2828.557254980456,tablet,gaming,13,5,0
337.8861107474783,desktop,gaming,0,2,0
3879.8828073081027,tablet,travel,15,6,0
2271.9112853926576,tablet,food,14,1,0
2626.707443944624,tablet,food,14,7,0
2209.4061072217582,tablet,food,11,4,0
2009.8076737678766,tablet,travel,15,5,0
2802.6052532280073,mobile,food,13,6,0
784.6488271942554,mobile,gaming,23,1,0
917.8213711714029,mobile,food,14,9,0
4310.310248857451,desktop,retail,22,4,0
4731.116156046827,tablet,gaming,14,8,0
1872.8134882359673,mobile,travel,18,5,0
3361.0159189863334,desktop,food,7,13,1
3223.557720762689,mobile,retail,1,1,0
2049.583513779501,mobile,travel,1,8,0
136.67791474512086,tablet,travel,9,4,0
789.2014608572899,desktop,gaming,2,2,0
5582.701421948514,tablet,travel,22,11,1
3298.0304701316554,tablet,travel,16,2,0
145.2090025923826,mobile,travel,7,5,0
1117.6410880454177,tablet,travel,22,2,0
1163.0632349744762,desktop,food,3,3,0
3362.7447905576546,tablet,food,13,6,0
108.35558339427713,tablet,food,20,1,0
529.5018241030235,tablet,food,9,6,0
4001.581266012215,mobile,retail,0,3,0
900.9378636511248,desktop,food,3,7,0
3267.203078180855,mobile,travel,0,2,0
1198.5320774231654,mobile,food,16,6,0
506.2125498691324,mobile,food,16,8,0
1223.4292330872759,mobile,gaming,6,1,0
3614.1119899597393,mobile,travel,22,9,0
4279.9253758503655,desktop,food,19,5,0
4152.797124189288,tablet,food,14,5,0
1991.9458127960895,mobile,food,12,5,0
3343.744831487524,mobile,retail,1,6,0
1032.8716341249467,desktop,food,18,2,0
1472.8071740024561,desktop,gaming,23,6,0
4482.715734420388,tablet,travel,12,4,0
74.87959831857282,desktop,travel,23,8,0
436.68756896379574,tablet,food,10,9,0
1047.3524131786764,mobile,food,21,9,0
142.39569733036038,mobile,food,14,8,0
915.3628210980886,tablet,travel,9,3,0
2919.377389238764,desktop,travel,8,4,0
2112.9085074565646,tablet,retail,8,1,0
4464.431838274105,desktop,gaming,19,9,0
4089.04337307482,mobile,retail,0,5,0
1715.668584972401,desktop,gaming,16,6,0
1304.5229328221494,tablet,retail,11,3,0
1904.6651167546618,tablet,travel,9,8,0
4955.571763148891,mobile,retail,4,12,1
3347.6375677061524,desktop,gaming,17,6,1
3124.5030501671786,desktop,food,14,5,0
4052.9641444342897,desktop,gaming,5,14,1
2764.7154324513813,mobile,food,6,6,0
2186.2713803852303,desktop,travel,16,8,0
1479.3841401141692,tablet,gaming,5,1,0
4742.782001741162,desktop,retail,7,7,0
3820.3929128572063,mobile,gaming,11,3,0
709.1647470745982,desktop,food,20,9,0
4343.655199730585,desktop,travel,13,6,0
2442.281679265073,tablet,retail,11,5,0
4473.815612201516,desktop,gaming,22,8,0
4001.277727177103,tablet,food,9,8,0
2131.815387301475,tablet,retail,21,3,0
122.12184851738581,mobile,travel,19,2,0
1350.7000233308809,tablet,retail,14,2,0
2712.754731157726,tablet,travel,6,5,0
3171.056316932475,mobile,retail,8,7,0
1296.8595503116794,tablet,gaming,9,8,0
705.3868096233924,mobile,food,9,8,0
4176.301881628503,desktop,gaming,15,8,0
4922.166881710725,mobile,gaming,6,3,0
2633.1940096904023,tablet,travel,4,2,0
866.6796363830344,mobile,travel,22,4,0
1368.813559331651,tablet,travel,2,1,0
101.769475971859,desktop,gaming,17,3,0
4572.35104473689,mobile,retail,10,9,0
597.5779036218042,desktop,retail,14,7,0
2886.8172128161254,tablet,gaming,20,7,0
1377.535551229158,tablet,gaming,19,1,0
2775.3482325538093,desktop,food,4,7,0
3260.5877378758023,mobile,travel,23,7,0
4150.411600498936,mobile,travel,11,4,0
1040.04214608541,tablet,gaming,3,7,0
64.86918500581758,desktop,gaming,14,8,0
693.0592940433482,desktop,retail,8,3,0
4501.093022822044,mobile,gaming,6,2,0
6370.711487036951,mobile,retail,9,12,1
2991.0913798298384,mobile,gaming,22,5,0
3006.5791335639306,desktop,food,12,5,0
3328.5330059858147,mobile,food,7,5,0
885.1026803310134,mobile,retail,11,7,0
6572.915610165549,tablet,travel,21,14,1
2099.664919211445,mobile,food,23,8,0
1921.8612559649923,mobile,retail,18,6,0
2599.3993493613593,desktop,gaming,0,7,0
244.36017420752466,desktop,gaming,15,9,0
839.7540100928362,tablet,retail,21,6,0
3692.7877459675883,mobile,travel,16,1,0
423.16535294638106,tablet,retail,17,4,0
3019.729026237277,desktop,retail,10,8,0
1234.2920573097915,tablet,food,17,7,0
3952.585114069463,desktop,retail,6,8,1
1450.5817464857923,tablet,retail,17,3,0
1784.8068551600961,tablet,gaming,7,3,0
3598.039066869385,mobile,food,5,1,0
1492.6373609596433,tablet,gaming,6,1,0
2836.3591550815167,mobile,gaming,22,6,0
2385.4915069735075,mobile,travel,21,1,0
3321.7191151596144,mobile,travel,9,5,0
4684.780399230543,mobile,food,10,4,0
3665.534765079149,tablet,food,12,5,0
1082.5524891678763,desktop,travel,8,7,0
165.6038439558105,desktop,travel,6,6,0
1318.697581056127,desktop,travel,8,9,0
2979.4388741942716,tablet,travel,12,6,0
266.61480928640924,mobile,travel,2,9,0
2486.8675735341694,desktop,gaming,2,4,0
2988.245816095277,tablet,food,0,1,0
1677.8770151766346,mobile,gaming,20,1,0
3856.8518966916513,desktop,gaming,19,7,0
541.9252831375213,mobile,retail,1,3,0
384.93753086168573,desktop,gaming,2,2,0
3643.6618934559806,desktop,travel,14,6,0
2482.5016678689303,desktop,travel,23,6,0
3445.127958174403,mobile,retail,5,7,0
4179.788419632694,tablet,retail,12,10,1
1239.546145863143,mobile,retail,20,8,0
4097.320565194257,desktop,retail,0,7,0
3999.0852360552067,mobile,retail,19,2,0
5476.535389563589,tablet,gaming,18,6,1
1368.0042347775138,mobile,retail,0,9,0
2955.251027676745,tablet,gaming,20,5,0
1811.2597457307338,tablet,food,21,5,0
2466.9945458999046,mobile,retail,1,9,1
4587.394741556592,desktop,retail,14,2,0
2692.7249682856173,tablet,gaming,13,10,1
4751.684395565804,mobile,food,18,2,0
2235.568807060199,tablet,gaming,10,7,0
2933.813314904712,desktop,gaming,14,14,1
4714.085727418007,mobile,retail,5,14,1
4365.999721023278,mobile,travel,19,6,0
3663.8021831837104,mobile,travel,8,1,0
4034.7401278286343,desktop,gaming,4,6,0
5297.32899988648,tablet,retail,19,10,1
3464.4600569440836,mobile,food,1,4,0
4247.486301310943,tablet,travel,5,6,0
3255.843364207338,tablet,food,17,11,1
2452.2305685792708,desktop,travel,22,6,0
1113.8351146798152,mobile,retail,18,2,0
4938.463359903269,tablet,gaming,8,7,0
4720.8561050362005,mobile,food,20,4,0
206.73978872884445,mobile,food,23,9,0
3530.8201108532853,desktop,gaming,5,2,0
4626.989103904172,mobile,food,13,5,0
911.0709721853943,mobile,travel,23,4,0
2844.0467004576212,tablet,gaming,12,9,0
4578.286604964329,desktop,travel,10,4,0
179.39043314313622,mobile,travel,11,8,0
3490.127133561731,tablet,retail,18,8,0
1493.7715467890284,desktop,travel,18,6,0
4622.737014928886,desktop,retail,20,6,0
4855.580643375185,tablet,food,18,8,0
4721.889780676035,tablet,food,23,9,0
2376.3289411207443,tablet,retail,12,5,0
4311.592828436674,tablet,travel,13,1,0
4224.301498690002,tablet,gaming,23,1,0
1602.3113614838455,mobile,gaming,17,2,0
4146.28821601188,mobile,retail,11,5,0
194.66809723030818,desktop,food,3,4,0
2985.386693625445,mobile,food,9,1,0
1157.7440980656381,mobile,gaming,16,4,0
611.6287600286213,mobile,retail,3,4,0
393.99647612975366,tablet,gaming,11,4,0
3484.4809916319173,desktop,travel,12,1,0
1705.97606920265,desktop,travel,3,9,0
3626.5861899285196,desktop,retail,9,3,0
336.12814058672245,desktop,retail,2,4,0
1583.2987857747455,mobile,travel,14,5,0
2702.0615489529328,mobile,food,1,7,0
3955.708592546428,tablet,retail,16,6,0
3600.574989631029,desktop,travel,5,10,1
3133.1979684206754,mobile,travel,7,8,0
4431.0289636985735,mobile,food,2,1,0
3083.1573090296997,tablet,food,17,7,0
1172.4677790206324,tablet,food,21,6,0
131.75989996712474,tablet,food,0,5,0
4351.79338076564,mobile,gaming,15,7,0
116.13436014343182,mobile,food,6,3,0
4374.761346694155,tablet,gaming,2,1,0
2649.396298795788,desktop,retail,22,9,0
4695.947815579352,tablet,travel,3,2,0
3995.9283465105905,tablet,gaming,8,3,0
4989.691211561354,tablet,retail,4,8,0
1760.0519591040336,tablet,retail,18,9,0
3838.269561766323,mobile,gaming,14,3,0
2015.6352589101184,desktop,retail,7,6,0
2404.579345316505,tablet,retail,5,7,0
5141.252261459667,desktop,gaming,17,6,1
4369.64879978983,desktop,retail,18,7,0
6920.576511304483,desktop,food,23,9,1
3843.6843351839457,tablet,food,14,5,0
2094.6562430149957,mobile,travel,6,8,0
2112.57144136258,tablet,retail,9,4,0
3690.5356849285686,desktop,travel,5,4,0
1201.4979573838286,desktop,food,13,8,0
561.2658245256594,mobile,food,16,5,0
1779.564566627475,tablet,food,8,6,0
1443.3225683538678,desktop,retail,18,5,0
1488.5775210753905,mobile,retail,4,1,0
1175.7026777390506,desktop,food,22,7,0
220.0450162854458,mobile,travel,6,6,0
99.19093431973491,mobile,travel,18,2,0
6938.7347247827975,tablet,gaming,19,12,1
2144.587937341953,desktop,food,6,6,0
1927.7899693268116,tablet,travel,23,5,0
3401.4399406384186,desktop,food,1,8,0
1099.0869004466701,tablet,travel,22,5,0
4750.306307911625,desktop,gaming,15,2,0
5933.8616219336045,tablet,gaming,12,11,1
456.160901538175,mobile,food,7,1,0
2093.7280711667927,desktop,travel,5,5,0
4396.800354735202,desktop,retail,5,6,0
4724.2127912341375,mobile,gaming,8,7,0
4342.33354113685,tablet,food,3,7,1
3070.9228321614314,desktop,food,10,1,0
843.4993909994554,desktop,travel,4,6,0
4955.931444423513,tablet,food,16,3,0
1166.0417899033826,mobile,gaming,19,5,0
4714.231552934277,tablet,food,6,2,0
3251.7367784719186,tablet,food,14,1,0
3042.606606445507,tablet,retail,14,1,0
2568.3156699723777,desktop,retail,13,4,0
1161.042360471616,mobile,gaming,12,2,0
890.8748797074862,mobile,travel,10,1,0
3110.2261832601753,tablet,retail,12,11,1
940.3269280998301,desktop,travel,21,4,0
3900.126523098099,tablet,gaming,23,7,0
1757.1250432419831,desktop,retail,8,6,0
2298.634956051348,desktop,travel,9,10,1
4845.822124402648,desktop,retail,3,2,0
4420.091565967494,desktop,gaming,16,5,0
4639.483893144113,mobile,gaming,13,9,0
4974.590035005712,desktop,retail,23,9,0
877.7372936052416,desktop,travel,17,2,0
3987.247674324267,tablet,food,10,12,1
3793.609993763416,tablet,food,15,4,0
3483.142884088423,mobile,retail,0,3,0
777.9405726358767,tablet,travel,6,1,0
4081.0072937031828,desktop,food,9,3,0
1129.9584534649366,tablet,gaming,8,9,0
1126.8498979648891,mobile,travel,2,9,0
2689.5023702381336,tablet,food,21,7,0
2968.7702748600987,tablet,travel,22,3,0
2904.630177110678,mobile,retail,13,3,0
466.5193186147968,mobile,travel,14,4,0
4388.529704525598,desktop,food,1,7,0
1335.3442125176432,tablet,retail,23,7,0
656.2794572011928,desktop,travel,13,2,0
6444.852918546197,tablet,gaming,15,10,1
4778.700976166469,tablet,food,6,7,0
6312.016810154599,desktop,retail,3,12,1
4049.4852128771417,tablet,travel,17,6,0
3279.6574833887184,tablet,gaming,23,8,0
2758.778279339605,tablet,food,4,3,0
444.0639319579366,mobile,gaming,5,1,0
2048.1815332227866,desktop,travel,6,3,0
1869.7156998914468,mobile,travel,14,2,0
1306.1713809640278,desktop,retail,0,2,0
3619.8663673060387,desktop,gaming,23,2,0
2484.4199180430664,tablet,retail,3,5,0
414.4206173791632,desktop,food,0,1,0
1108.7141777295585,mobile,retail,10,4,0
3419.4612306613835,mobile,food,17,5,0
389.8929888565979,mobile,travel,13,2,0
4257.522501103355,desktop,travel,21,5,0
2480.7811697997317,mobile,gaming,10,4,0
2408.1270208599735,desktop,food,9,8,0
2966.114845450993,mobile,travel,16,1,0
4125.158019966494,mobile,gaming,3,5,0
3745.567947431943,desktop,gaming,23,6,1
3393.300601269727,mobile,retail,14,4,0
2833.0025003389974,tablet,gaming,15,8,0
3342.4710681454126,desktop,travel,20,6,1
4394.363631912238,desktop,retail,12,2,0
3989.155847818571,desktop,food,8,1,0
3295.6746549455434,tablet,food,10,7,0
4254.4028281802675,desktop,travel,10,2,0
4337.798062789414,mobile,travel,5,1,0
3544.7312538080237,mobile,retail,0,6,0
6186.696508534724,mobile,retail,21,11,1
5490.382593729725,desktop,travel,5,7,1
3403.902451083899,mobile,travel,12,1,0
3096.8707772937696,desktop,food,21,3,0
5766.05603139263,mobile,food,23,10,1
801.4394754124378,tablet,food,21,6,0
4405.545088402653,tablet,travel,4,3,0
4360.499203448708,tablet,gaming,14,9,0
155.94394234245013,tablet,travel,17,5,0
4130.825585318165,desktop,travel,19,2,0
653.0606386924916,mobile,food,13,6,0
1682.243082753118,tablet,travel,14,8,0
3720.106198895123,desktop,retail,4,6,0
812.1918812810579,tablet,travel,3,4,0
4091.65545035412,tablet,travel,1,6,0
4162.349548009132,desktop,travel,6,8,0
2542.263991466573,desktop,travel,9,8,0
41.86549986699956,mobile,gaming,15,2,0
1442.3202845428148,mobile,travel,9,8,0
3088.4653226949536,tablet,retail,17,6,0
6906.119028356843,tablet,retail,16,7,1
3162.749499813175,mobile,travel,20,1,0
3306.4198695101577,mobile,food,12,11,1
3173.6884584670606,desktop,gaming,0,7,0
2704.527044782119,mobile,travel,0,5,0
5901.428521804206,mobile,travel,14,13,1
543.8333877465225,tablet,travel,0,9,0
3807.5292334851197,mobile,food,5,4,0
2710.92022759379,tablet,food,12,7,0
4815.330099256384,mobile,food,0,8,0
1715.9421085330437,desktop,gaming,4,6,0
3166.783246738401,mobile,retail,8,2,0
4660.820246494987,mobile,gaming,16,7,0
521.5235426734895,mobile,food,15,9,0
4686.770151309891,tablet,retail,7,5,0
3442.5497542810585,desktop,retail,16,2,0
348.5069249348078,mobile,food,14,4,0
1511.808199064613,tablet,food,23,3,0
3543.778722339955,desktop,gaming,0,4,0
346.0795013291708,tablet,food,11,7,0
2915.0305962796037,tablet,retail,4,8,0
3735.956454195254,desktop,travel,23,6,1
3108.3684336597107,mobile,food,5,8,0
238.25274872443913,tablet,food,0,5,0
4358.9686627003575,tablet,gaming,0,7,0
4867.709956195211,mobile,gaming,9,1,0
4844.7004978756,mobile,food,9,2,0
3750.7626403971944,desktop,retail,2,1,0
659.1303382518536,desktop,retail,16,5,0
3793.7333476858225,desktop,travel,18,6,0
132.68871312941954,mobile,food,10,9,0
120.3965221296963,tablet,gaming,17,8,0
1624.8149935562108,tablet,retail,1,7,0
2448.3295201192823,desktop,travel,8,5,0
3854.333014860888,mobile,food,23,3,0
3419.643929266461,tablet,retail,16,9,0
2235.054504819974,desktop,food,13,5,0
1375.3970647455128,tablet,food,3,3,0
4985.651255786978,tablet,retail,16,3,0
2136.644698157505,mobile,retail,16,3,0
2262.4212514050805,mobile,retail,11,6,0
826.4828677464292,tablet,food,19,1,0
3976.0996482621476,desktop,food,17,4,0
3471.4743066496285,mobile,travel,2,8,0
1111.6403678159143,tablet,gaming,10,3,0
421.0814176230551,mobile,food,17,5,0
3405.691517352818,mobile,gaming,3,2,0
3276.0109592628646,mobile,retail,16,2,0
1373.5650397210645,tablet,food,17,7,0
4754.809175629548,desktop,travel,4,3,0
763.7788799866921,desktop,travel,13,5,0
2167.3506572025835,desktop,gaming,9,3,0
6718.643441636318,mobile,retail,14,11,1
2104.4393114613504,tablet,gaming,0,3,0
3196.244478843787,mobile,retail,15,8,0
1993.9960458343435,desktop,travel,10,2,0
1378.3338597198635,desktop,gaming,22,3,0
4920.048463319543,tablet,travel,19,8,0
2052.576691512065,mobile,travel,5,8,0
4471.555026358881,desktop,retail,23,1,0
1157.4734833965201,tablet,gaming,21,8,0
1073.3924730851656,mobile,gaming,15,2,0
165.35907359371168,mobile,travel,1,7,0
3261.8174586256664,desktop,travel,0,6,0
1848.9464551815681,desktop,retail,23,2,0
4323.147666699789,mobile,food,23,5,0
2371.3174343908704,mobile,food,8,7,0
4841.285205294462,desktop,travel,21,8,0
2935.772323358575,mobile,food,11,8,1
4344.429608098498,desktop,food,16,1,0
3885.2182954307914,mobile,food,14,7,0
3856.9000047738195,desktop,food,18,5,0
4225.46830830327,tablet,travel,21,5,0
3807.5097148055643,desktop,food,9,7,0
3134.839404940763,desktop,food,11,1,0
664.911939635114,tablet,retail,13,8,0
172.30563566134705,mobile,travel,8,5,0
4605.030760600277,tablet,gaming,12,8,0
3087.085069458483,desktop,gaming,2,5,0
3984.72108197112,mobile,retail,20,7,0
2412.796534047625,tablet,retail,13,3,0
595.3678629223484,mobile,travel,20,2,0
634.6771030907267,mobile,gaming,9,6,0
3430.970783272567,tablet,food,15,5,0
2157.226415548319,mobile,retail,6,9,0
1010.6183862346802,tablet,gaming,3,4,0
2463.05678823977,desktop,travel,19,3,0
330.4025960049191,mobile,food,22,9,0
2914.03729555285,desktop,travel,10,8,0
1352.2770881311374,desktop,retail,15,6,0
5989.819912179569,mobile,gaming,19,6,1
3558.706175028633,tablet,gaming,3,6,1
2281.548543918188,mobile,gaming,21,6,0
67.98649414142217,desktop,gaming,21,3,0
371.5099700948488,desktop,food,22,3,0
1968.5428464693573,tablet,food,16,6,0
2404.8947852384463,mobile,travel,12,3,0
3004.1025351153257,desktop,food,10,6,0
1465.3962677594232,desktop,retail,2,5,0
3477.9596117714473,desktop,retail,8,4,0
4302.010761974131,tablet,gaming,5,8,0
3901.4564345778153,desktop,retail,21,2,0
207.69793848830216,desktop,travel,20,7,0
2407.7296668165664,mobile,food,10,4,0
533.6015903066926,mobile,food,15,2,0
1217.804629154012,desktop,food,18,7,0
4933.446340403061,desktop,retail,4,1,0
721.052759078551,mobile,food,13,4,0
2499.451885722267,tablet,gaming,16,9,0
3094.597114247414,tablet,gaming,2,4,0
3515.3002030150788,tablet,gaming,3,3,0
2802.646930599701,tablet,retail,15,2,0
58.75652862172646,tablet,food,15,3,0
1639.0419281375196,tablet,retail,20,1,0
2593.38110048971,tablet,food,3,8,0
448.4538307327184,tablet,travel,18,1,0
1759.628386733812,mobile,travel,16,3,0
175.68351286891917,tablet,retail,12,3,0
402.1067008035535,tablet,gaming,21,2,0
1990.6471482459644,tablet,retail,22,5,0
672.2516126748711,desktop,gaming,23,3,0
2842.028832825175,mobile,food,0,3,0
3450.430195994956,mobile,gaming,11,8,0
4004.9276285543233,mobile,gaming,3,4,0
1008.7497187816024,tablet,food,10,4,0
2845.738085472758,tablet,travel,4,8,1
531.7935232686573,desktop,food,1,1,0
3185.786945222747,mobile,retail,16,8,0
3535.313875169637,tablet,retail,7,1,0
167.61486267995377,mobile,retail,5,7,0
4681.699108756012,desktop,retail,20,5,0
269.33670542084735,desktop,retail,8,4,0
2711.0687131523414,desktop,travel,12,4,0
3548.211992060073,mobile,travel,10,8,0
4356.135927492967,tablet,gaming,15,6,0
5573.293791340815,tablet,retail,15,6,1
